word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
φλέγμα,0,0,1,0,0,0,0,0,0,0
λάσπη,0,0,0,0,0,1,0,0,0,0
συγχύζομαι,0,0,0,0,0,1,0,0,0,0
μπερδεμένος,0,0,0,0,0,1,0,0,0,0
λασπωμένος,0,0,1,0,0,1,0,0,0,0
μανσόν,1,0,1,0,0,1,0,0,0,0
φιμωμένος,0,0,0,0,0,0,0,0,0,0
κασκόλ,0,0,0,0,0,0,0,0,0,0
κούπα,1,0,0,1,0,1,1,1,0,0
μουλάρι,1,0,0,0,0,1,0,0,0,1
πολύπλευρος,0,0,0,0,0,0,0,0,0,0
πολλαπλούς,0,0,0,0,0,0,0,0,0,0
πολλαπλός,0,0,0,0,0,0,0,0,0,0
πολλαπλασιασμός,0,0,0,0,0,0,0,0,0,0
πολλαπλότητα,0,0,0,0,0,0,0,0,0,0
πολλαπλασιάζονται,0,0,0,0,0,0,0,0,0,0
πολλαπλασιαστής,0,0,0,0,0,0,0,0,0,0
πολλαπλασιάζω,0,0,0,0,0,0,0,0,0,0
πλήθος,0,0,0,0,0,0,0,0,0,0
μαμά,0,0,0,1,0,1,0,0,0,0
ψέλλισμα,0,0,0,0,0,1,0,0,0,0
μούμια,0,0,0,0,0,0,0,0,0,0
παρωτίτιδα,0,0,0,0,0,1,0,0,0,0
τραγανίζω,0,0,0,0,0,0,0,0,0,0
τετριμμένο,0,0,0,0,0,0,0,0,0,0
δημοτικός,0,0,0,0,0,0,0,0,0,0
δήμος,0,0,0,0,0,0,0,0,0,0
τοιχογραφία,0,0,0,0,0,0,0,0,0,0
δολοφονία,1,0,1,1,0,1,0,1,1,0
δολοφόνος,1,0,1,1,0,1,0,1,0,0
φονικό,1,0,1,1,0,1,0,1,1,0
σκοτεινός,0,0,1,0,0,1,0,1,0,0
μουρμούρισμα,0,0,0,0,0,0,0,0,0,0
μυς,0,0,0,0,0,0,0,0,0,0
μυώδης,0,0,0,0,0,0,1,0,0,0
μούσα,0,0,0,0,0,0,0,0,0,0
μούσες,0,0,0,0,0,0,0,0,0,0
μουσείο,0,0,0,0,0,0,0,0,0,0
χυλός,0,0,0,0,0,0,0,0,0,0
μανιτάρι,0,0,0,0,0,0,0,0,0,0
ΜΟΥΣΙΚΗ,0,0,0,0,1,0,1,1,0,0
μιούζικαλ,1,1,0,0,1,0,1,1,1,1
μουσικός,0,0,0,0,0,0,0,0,0,0
ονειροπόλος,0,0,0,0,0,0,0,0,0,0
μόσχος,0,0,0,0,0,0,0,0,0,0
μουσκέτο,0,0,0,1,0,0,0,0,0,0
μουσελίνα,0,0,0,0,0,0,0,0,0,0
ακαταστασία,0,0,0,0,0,1,0,0,0,0
άγριος ίππος της Αμερικής,0,0,0,0,0,0,0,0,0,0
μουστάρδα,0,0,0,0,0,0,0,0,0,0
μαζεύω,0,0,0,0,0,0,0,0,0,0
μπαγιάτικος,0,0,1,0,0,1,0,0,0,0
ευμετάβλητος,0,1,0,0,0,0,1,0,0,0
μεταλλαγμένος,0,0,0,0,0,1,0,0,0,0
μετάλλαξη,0,0,0,0,0,0,0,0,0,0
ακρωτηριασμένοι,0,0,1,0,0,1,0,0,0,0
ακρωτηριασμός,1,0,1,1,0,1,0,1,0,0
ανταρσία,1,0,1,1,0,1,0,0,1,0
μουρμούρισμα,1,0,0,0,0,1,0,0,0,0
αρνίσιο κρέας,0,0,0,0,0,0,0,0,0,0
αμοιβαίος,0,0,0,0,0,0,1,0,0,0
αμοιβαίως,0,0,0,0,0,0,0,0,0,0
ρύγχος,0,0,0,1,0,1,0,0,0,0
μυωπία,1,0,0,0,0,1,0,1,0,0
μυωπικός,0,0,0,0,0,0,0,0,0,0
μυριάδα,0,0,0,0,0,0,0,0,0,0
μυστηριώδης,0,1,0,1,0,0,0,0,1,0
μυστήριο,0,1,0,0,0,0,0,0,1,0
μυστικιστής,0,0,0,0,0,0,0,0,1,0
μυστηριώδης,0,0,0,0,0,0,0,0,0,0
μυστικισμός,0,0,0,0,0,0,0,0,0,0
μύθος,0,0,0,0,0,0,0,0,0,0
μυθικός,0,0,0,0,0,0,0,0,0,0
μυθικός,0,0,0,0,0,0,0,0,0,0
μυθολογικός,0,0,0,0,0,0,0,0,0,0
μυθολογία,0,0,0,0,0,0,0,0,0,0
συλλαμβάνω,0,0,0,0,0,1,0,0,1,0
ναδίρ,0,0,0,0,0,1,0,0,0,0
αλογάκι,1,0,0,0,0,1,0,0,0,0
καρφί,0,0,0,0,0,0,0,0,0,0
αφελής,0,0,0,0,0,1,0,0,0,0
γυμνός,0,0,0,0,0,0,0,0,0,0
ονομάστηκε,0,0,0,0,0,0,0,0,0,0
ανώνυμος,0,0,1,0,0,1,0,0,0,0
συνώνυμος,0,0,0,0,0,0,0,0,0,0
ονοματοδοσία,0,0,0,0,0,0,0,0,0,0
νταντά,0,0,0,0,0,0,0,0,0,0
νανόμετρο,0,0,0,0,0,0,0,0,0,0
υπνάκο,0,0,0,0,1,0,1,0,0,0
αυχένας,0,0,0,0,0,0,0,0,0,0
χαρτοπετσέτα,0,0,0,0,0,0,0,1,0,0
υπνάκο,0,0,0,0,0,0,0,0,0,0
χνουδωτός,0,0,1,0,0,1,0,0,0,0
ναρκωτικό,0,0,0,0,0,1,0,0,0,0
διηγούμαι,0,0,0,0,0,0,0,0,0,0
αφήγηση,0,0,0,0,0,0,0,0,0,0
αφήγημα,0,0,0,0,0,0,0,0,0,0
αφηγητής,0,0,0,0,0,0,0,0,0,0
στενός,0,0,0,0,0,0,0,0,0,0
στένωση,0,0,0,0,0,0,0,0,0,0
γεννημένος,0,1,0,0,0,0,0,0,0,0
δυσάρεστος,1,0,1,1,0,1,0,1,0,0
γενέθλιος,0,0,0,0,0,0,0,0,0,0
έθνος,0,0,0,0,0,0,0,0,0,1
εθνικός,0,0,0,0,0,0,0,0,0,0
ιθαγένεια,0,0,0,0,0,0,0,0,0,0
ντόπιος,0,0,0,0,0,0,0,0,0,0
γέννηση,0,0,0,0,0,0,0,0,0,0
φυσιοδίφης,0,0,0,0,0,0,1,0,0,0
πολιτογράφηση,0,0,0,0,0,0,0,0,0,0
πολιτογραφήθηκε,0,0,0,0,0,0,0,0,0,0
Φυσικά,0,0,0,0,0,0,0,0,0,0
φύση,0,0,0,0,0,0,0,0,0,0
μηδέν,0,0,0,0,0,0,0,0,0,0
άτακτος,0,0,0,0,0,1,0,0,0,0
ναυτία,0,0,1,0,0,1,0,0,0,0
αηδιαστικός,0,0,1,0,0,1,0,1,0,0
ναυτικός,0,0,0,0,0,0,0,0,0,0
ναυτικός,0,0,0,0,0,0,0,0,0,0
κύριος ναός,0,0,0,0,0,0,0,0,0,0
ομφαλός,0,0,0,0,0,0,0,0,0,0
πλωτός,0,1,0,0,0,0,1,0,0,0
κυβερνώ,0,0,0,0,0,0,0,0,0,0
πλοήγηση,0,0,0,0,0,0,0,0,0,0
πλοηγός,0,1,0,0,0,0,0,0,0,1
ΠΟΛΕΜΙΚΟ ΝΑΥΤΙΚΟ,0,0,0,0,0,0,0,0,0,0
μάλλον,0,0,0,0,0,1,0,0,0,0
νοικοκυρεμένα,0,0,0,0,0,0,1,0,0,0
νεφέλωμα,0,0,0,0,0,0,0,0,0,0
νεφελώματα,0,0,0,0,0,0,0,0,0,0
νεφελώδης,0,0,0,0,0,0,0,0,0,0
αναγκαίως,0,0,0,0,0,0,0,0,0,0
καθιστώ αναγκαίο,0,0,0,0,0,0,0,0,0,0
ανάγκες,0,0,0,0,0,0,0,0,0,0
ανάγκη,0,0,0,0,0,0,0,1,0,0
λαιμός,0,0,0,0,0,0,0,0,0,0
κολιέ,0,0,0,0,0,0,0,0,0,0
νέκρωση,0,0,0,0,0,0,0,0,0,0
νέκταρ,0,0,0,0,0,0,1,0,0,0
ενδεής,0,0,0,0,0,1,0,0,0,0
βελόνα,0,0,0,0,0,0,1,0,0,0
περιττός,0,0,0,0,0,0,0,0,0,0
ενδεής,0,0,0,0,0,1,0,0,0,0
άνομος,0,0,1,1,0,1,0,1,1,0
άρνηση,1,0,0,0,0,1,0,0,0,0
αρνητικός,0,0,0,0,0,1,0,1,0,0
παραμέληση,0,0,0,0,0,1,0,0,0,0
αφρόντιστος,1,0,1,0,0,1,0,1,0,0
παραμελώντας,0,0,0,0,0,1,0,0,0,0
αμέλεια,0,0,0,0,0,1,0,0,0,0
αμελής,0,0,0,0,0,1,0,0,0,0
από αμέλεια,0,0,0,0,0,1,0,0,0,0
αμελητέος,0,0,0,0,0,0,0,0,0,0
διαπραγματεύομαι,0,0,0,0,0,0,1,0,0,1
διαπραγμάτευση,0,0,0,0,0,0,0,0,0,0
διαπραγματευτής,0,0,0,0,0,0,1,0,0,0
Νέγρος,0,0,0,0,0,1,0,1,0,0
χλιμίντρισμα,0,0,0,0,0,0,0,0,0,0
γείτονας,0,1,0,0,0,0,1,0,0,1
γειτονιά,0,1,0,0,0,0,0,0,0,0
γειτονικός,0,0,0,0,0,0,0,0,0,0
νεογνικό,0,0,0,0,0,0,0,0,0,0
νεοφώτιστος,0,0,0,0,0,0,0,0,0,0
νεοπρένιο,0,0,0,0,0,0,0,0,0,0
ανιψιός,0,0,0,0,0,0,0,0,0,0
νεποτισμός,1,0,1,0,0,1,0,1,0,0
νεύρο,0,0,0,0,0,0,1,0,0,0
νευρικός,0,1,0,1,0,1,0,0,0,0
νευρικότητα,0,0,0,1,0,0,0,0,0,0
ness,0,0,0,0,0,0,0,0,0,0
φωλιά,0,0,0,0,0,0,0,0,0,1
φωλιάζω,0,0,0,0,0,0,1,0,0,1
πουλάκι,0,0,0,0,0,0,0,0,0,0
καθαρά,0,0,0,0,0,0,0,0,0,0
κάτω,1,0,0,1,0,1,0,1,0,0
δικτύωμα,0,0,0,0,0,0,0,0,0,0
τσουκνίδα,1,0,1,0,0,1,0,0,0,0
δίκτυο,0,1,0,0,0,0,0,0,0,0
νευραλγία,0,0,0,1,0,1,0,1,0,0
νευρολογία,0,0,0,0,0,0,0,0,0,0
νεύρωση,0,0,0,1,0,1,0,1,0,0
νευρωτικός,0,0,1,1,0,1,0,0,0,0
ουδέτερος,0,0,0,0,0,0,0,0,0,0
ουδέτερος,0,1,0,0,0,0,0,0,0,1
ουδετερότητα,0,0,0,0,0,0,0,0,0,1
εξουδετερώνω,0,0,0,0,0,0,0,0,0,0
νεογέννητος,0,0,0,0,0,0,0,0,0,0
νεοφερμένος,0,0,0,1,0,0,0,0,1,0
πρόσφατα,0,0,0,0,0,0,0,0,0,0
φρεσκάδα,0,0,0,0,0,0,0,0,0,0
Νέα,0,0,0,0,0,0,0,0,0,0
εφημερίδα,0,0,0,0,0,0,0,0,0,0
περίπτερο εφημερίδων,0,0,0,0,0,0,0,0,0,0
μύτη,0,0,0,0,0,0,0,0,0,0
ροκανίζω,0,0,0,0,0,0,0,0,0,0
κόγχη,0,0,0,0,0,0,0,0,0,0
κόγχες,0,0,0,0,0,0,0,0,0,0
Νίκος,0,0,0,0,0,0,0,0,0,0
νικέλιο,0,0,0,0,0,0,0,0,0,0
παρατσούκλι,0,0,0,0,0,0,0,0,0,0
νικοτίνη,0,0,1,0,0,1,0,0,0,0
ανηψιά,0,0,0,0,0,0,0,0,0,0
σχεδόν,0,0,0,0,0,0,0,0,0,0
Νύχτα,0,0,0,0,0,0,0,0,0,0
σούρουπο,0,0,0,0,0,0,0,0,0,0
αηδόνι,0,0,0,0,0,0,0,0,0,0
εφιάλτης,0,0,0,1,0,1,0,0,0,0
μηδενισμός,0,0,0,0,0,1,0,0,0,0
μηδέν,0,0,0,0,0,0,0,0,0,0
ευκίνητος,0,0,0,0,0,0,0,0,0,0
ενενήντα,0,0,0,0,0,0,0,0,0,0
ένατος,0,0,0,0,0,0,0,0,0,0
τσιμπώ,0,0,0,0,0,0,0,0,0,0
θηλή,0,0,0,0,0,0,0,0,0,0
νεράιδα,0,0,0,0,0,0,0,0,0,0
αρχοντιά,0,1,0,0,0,0,1,0,0,1
ευγενής,0,0,0,0,0,0,1,0,0,1
ευγενής,0,0,0,0,0,0,1,0,0,1
νυκτερινός,0,0,0,0,0,0,0,0,0,0
νεύμα,0,0,0,0,0,0,0,0,0,0
νεύση,0,0,0,0,0,0,0,0,0,0
κόμβος,0,0,0,0,0,0,0,0,0,0
κομβώδης,0,0,0,0,0,0,0,0,0,0
μικρός κόμβος,0,0,0,0,0,0,0,0,0,0
θόρυβος,0,0,0,0,0,1,0,0,0,0
θορυβώδης,1,0,0,0,0,1,0,0,0,0
νομάς,0,0,0,0,0,0,0,0,0,0
νομαδικός,0,0,0,0,0,0,0,0,0,0
ονοματολογία,0,0,0,0,0,0,0,0,0,0
ονομαστικός,0,0,0,0,0,0,0,0,0,0
προτείνω,0,0,0,0,0,0,0,0,0,0
υποψηφιότητα,0,0,0,0,0,0,1,0,0,0
υποψήφιος,0,0,0,0,0,0,0,0,0,0
καμία φορά,0,0,0,0,0,0,0,0,0,0
μη συμμόρφωση,1,1,0,1,0,1,0,1,0,0
αχαρακτήριστος,0,0,0,0,0,0,0,0,0,0
ανύπαρκτος,0,0,0,0,0,0,0,0,0,0
μη πληρωμή,0,0,0,0,0,0,0,0,0,0
μη κάτοικος,0,0,0,0,0,0,0,0,0,0
ανοησίες,0,0,0,0,0,1,0,0,0,0
ανόητος,0,0,0,0,0,1,0,1,0,0
μανέστρα,0,0,0,0,0,0,0,0,0,0
γωνιά,0,0,0,0,0,0,0,0,0,0
μεσημέρι,0,0,0,0,0,0,0,0,0,0
θηλιά,0,0,0,0,0,1,0,1,0,0
κανόνας,0,0,0,0,0,0,0,0,0,0
κανονικός,0,0,0,0,0,0,0,0,0,0
κανονικότητα,0,0,0,0,0,0,0,0,0,0
κανονικότητα,0,0,0,0,0,0,1,0,0,0
μύτη,0,0,1,0,0,0,0,0,0,0
νοσταλγία,0,0,0,0,0,0,0,0,0,0
ρουθούνι,0,0,0,0,0,0,0,0,0,0
αξιοσημείωτος,0,0,0,0,1,0,1,0,0,1
αξιόλογοι,0,0,0,0,0,0,1,0,0,0
ιδιαίτερα,0,0,0,0,0,0,0,0,0,0
συμβολαιογράφος,0,0,0,0,0,0,0,0,0,1
σημειογραφία,0,0,0,0,0,0,0,0,0,0
εγκοπή,0,0,0,0,0,0,0,0,0,0
οδοντωτός,0,0,0,0,0,0,0,0,0,0
Σημείωση,0,0,0,0,0,0,0,0,0,0
σημειωματάριο,0,0,0,0,0,0,0,0,0,0
διάσημος,0,0,0,0,0,0,1,0,0,0
αξιοσημείωτος,0,0,0,0,0,0,0,0,0,0
ανυπαρξία,0,0,0,0,0,1,0,1,0,0
ειδοποίηση,0,0,0,0,0,0,0,0,0,0
αξιοπρόσεχτος,0,0,0,0,0,0,0,0,0,0
Γνωστοποίηση,0,1,0,0,0,0,0,0,0,0
κοινοποιώ,0,0,0,0,0,0,0,0,0,0
έννοια,0,0,0,0,0,0,1,0,0,0
θεωρητικός,0,0,0,0,0,0,0,0,0,0
κακή φήμη,1,0,1,1,0,1,1,0,0,0
παρά,0,0,0,0,0,0,0,0,0,0
μηδέν,0,0,0,0,0,0,0,0,0,0
ουσιαστικό,0,0,0,0,0,0,0,0,0,0
τρέφω,0,0,0,0,0,0,0,0,0,0
θρέψη,0,0,0,0,0,0,1,0,0,0
νουβό,0,0,0,0,0,0,0,0,0,0
καινοτομία,0,0,0,0,0,0,0,0,0,0
αρχάριος,0,0,0,0,0,0,0,0,0,0
στην εποχή μας,0,0,0,0,0,0,0,0,0,0
επιβλαβής,0,0,1,1,0,1,0,0,0,0
στόμιο,0,0,0,0,0,0,0,0,0,0
απόχρωση,0,0,0,0,0,0,0,0,0,0
αποχρώσεις,0,0,0,0,0,0,0,0,0,0
πυρήνας,0,0,0,0,0,0,0,0,0,0
γυμνός,0,0,0,0,0,0,0,0,0,0
σκουντώ,0,0,0,0,0,0,0,0,0,0
γυμνότητα,0,0,0,0,0,0,0,0,0,0
όγκος χρυσού,0,0,0,0,0,0,0,0,0,0
ενόχληση,1,0,0,0,0,1,0,0,0,0
μηδενική,0,0,0,0,0,1,0,0,0,0
μηδενικό,0,0,0,0,0,0,0,0,0,0
ακυρώ,0,0,0,0,0,1,0,0,1,0
μουδιασμένος,0,0,0,0,0,1,0,0,0,0
αριθμός,0,0,0,0,0,0,0,0,0,0
αρίθμηση,0,0,0,0,0,0,0,0,0,0
αριθμοί,0,0,0,0,0,0,1,0,0,0
μούδιασμα,0,0,0,0,0,1,0,1,0,0
αριθμός,0,0,0,0,0,0,0,0,0,0
αριθμητής,0,0,0,0,0,0,0,0,0,0
αριθμητικός,0,0,0,0,0,0,0,0,0,0
αριθμητικά,0,0,0,0,0,0,0,0,0,0
πολυάριθμος,0,0,0,0,0,0,0,0,0,0
καλόγρια,0,0,0,0,0,1,0,0,0,1
νοσοκόμα,0,0,0,0,0,0,1,0,0,1
φυτώριο,0,0,0,0,1,0,1,0,0,1
ανατροφή,1,1,1,1,1,0,1,0,0,1
μοσχοκάρυδο,0,0,0,0,0,0,0,0,0,0
θρέψη,0,0,0,0,0,0,0,0,0,0
θρεπτικός,0,0,0,0,0,0,1,1,0,0
θρεπτικός,0,0,0,0,0,0,0,0,0,0
ΞΗΡΟΙ ΚΑΡΠΟΙ,0,0,0,0,0,0,0,0,0,0
νύμφη,0,0,0,0,0,0,0,0,0,0
βλάκας,0,0,0,0,0,1,0,0,0,0
δρυς,0,0,0,0,0,0,1,0,0,0
κουπί,0,0,0,0,0,0,0,0,0,0
όαση,0,1,0,0,1,0,1,0,0,1
όρκος,0,0,0,0,0,0,1,0,0,1
πλιγούρι βρώμης,0,0,0,0,0,0,0,0,0,0
υπακοή,0,0,0,0,0,0,1,0,0,1
υπάκουος,0,0,0,0,0,0,0,0,0,0
υπάκουα,0,0,0,0,0,0,0,0,0,0
οβελίσκος,0,0,0,0,0,0,0,0,0,0
παχύσαρκος,0,0,1,0,0,1,0,0,0,0
ευσαρκία,0,0,1,0,0,1,0,1,0,0
υπακούω,0,0,0,1,0,0,0,0,0,1
μαγεία,0,0,1,1,0,1,0,0,0,0
obit,0,0,0,0,0,1,0,1,1,0
νεκρολογία,0,0,0,0,0,1,0,1,0,0
αντικείμενο,0,0,0,0,0,0,0,0,0,0
ένσταση,1,0,0,0,0,1,0,0,0,0
απαράδεκτος,0,0,0,0,0,1,0,0,0,0
σκοπός,0,1,0,0,0,0,1,0,0,1
υποχρέωση,0,0,0,0,0,0,0,0,0,0
υποχρεωτικός,0,0,0,0,0,0,0,0,0,0
υποχρεώνω,0,0,0,0,0,1,0,0,0,1
υποχρεωμένος,0,0,0,0,0,0,0,0,0,0
περιποιητικός,1,1,1,1,1,0,1,0,1,1
υπόχρεος,0,0,0,1,0,1,0,0,0,0
λοξός,0,0,0,0,0,0,0,0,0,0
σβήνω,1,0,0,1,0,1,0,1,0,0
εξαλειφθεί,1,0,0,1,0,1,0,0,0,0
εξάλειψη,0,0,0,1,0,1,0,1,0,0
λήθη,1,0,0,1,0,1,0,0,0,0
επιλήσμων,0,0,0,0,0,0,0,0,0,0
επιμήκης,0,0,0,0,0,0,0,0,0,0
απεχθής,1,0,1,0,0,1,0,1,0,0
όμποε,0,0,0,0,0,0,0,0,0,0
άσεμνος,0,0,1,0,0,1,0,0,0,0
αισχρότητα,1,0,1,0,0,1,0,0,0,0
σκοτεινός,0,0,0,0,0,0,0,0,0,0
συσκοτισμένη,0,0,0,0,0,0,0,0,0,0
αφάνεια,0,0,0,0,0,1,0,0,0,0
τήρηση,0,0,0,0,0,0,0,0,0,0
παρατηρητικός,0,0,0,0,0,0,1,0,0,0
παρατήρηση,0,0,0,0,0,0,0,0,0,0
αστεροσκοπείο,0,0,0,0,0,0,0,0,0,0
παρατηρώ,0,0,0,0,0,0,0,0,0,0
παρατηρητής,0,0,0,0,0,0,0,0,0,0
παρατηρητικός,0,0,0,0,0,0,0,0,0,0
έμμονη ιδέα,0,0,0,0,0,0,0,0,0,0
απαρχαίωση,0,0,0,0,0,0,0,0,0,0
εμπόδιο,1,0,0,1,0,1,0,1,0,0
μαιευτήρας,0,0,0,0,0,0,0,0,0,1
μαιευτική,0,0,0,0,0,0,0,0,0,0
πεισματάρης,0,0,0,0,0,1,0,0,0,0
κωλυσιεργώ,1,0,0,1,0,1,0,0,0,0
παρεμπόδιση,0,0,0,0,0,1,0,0,0,0
κωλυσιεργικός,1,0,0,0,0,1,0,0,0,0
αποκτώ,0,0,0,0,0,0,0,0,0,0
εφικτός,0,0,0,0,1,0,1,0,0,0
κουτός,0,0,0,0,0,1,0,0,0,0
όψη,0,0,0,0,0,0,0,0,0,0
φανερός,0,0,0,0,0,0,1,0,0,1
οκαρίνα,0,0,0,0,0,0,0,0,0,0
ευκαιρία,0,0,0,0,0,0,0,0,0,0
τυχαίος,0,0,0,0,0,0,0,0,1,0
ενίοτε,0,0,0,0,0,0,0,0,0,0
έμφραξη,0,0,0,0,0,0,0,0,0,0
μυστηριώδης,0,0,1,1,0,1,0,0,0,0
πληρότητας,0,0,0,0,0,0,0,0,0,0
κάτοχος,0,0,0,0,0,0,1,0,0,1
κατοχή,0,0,0,0,0,0,1,0,0,0
κατειλημμένος,0,0,0,0,0,0,0,0,0,0
κάτοχος,0,0,0,0,0,0,0,0,0,0
ασχολούμαι,0,0,0,0,0,0,1,0,0,0
κατεχόμενη,0,0,0,0,0,0,0,0,0,0
συμβούν,0,0,0,0,0,0,0,0,0,0
περιστατικό,0,0,0,0,0,0,0,0,0,0
ωκεανός,0,0,0,0,0,0,0,0,0,0
ωκεάνιος,0,0,0,0,0,0,0,0,0,0
οκτάγωνο,0,0,0,0,0,0,0,0,0,0
οκτάβα,0,0,0,0,0,0,0,0,0,0
χταπόδι,0,0,1,0,0,0,0,0,0,0
οφθαλμικός,0,0,0,0,0,0,0,0,0,0
μοναδικότητα,0,0,1,0,0,1,0,1,1,0
πιθανότητα,0,0,0,0,0,0,0,0,0,0
ωδή,0,0,0,0,0,0,0,0,0,0
απεχθής,1,0,1,1,0,1,0,0,0,0
οδόμετρο,0,0,0,0,0,0,0,0,0,0
οσμή,0,0,0,0,0,1,0,0,0,0
οιστρογόνα,0,0,0,0,0,0,0,0,0,0
έργο,0,0,0,0,0,0,0,0,0,0
εντόσθια,0,0,0,0,0,0,0,0,0,0
προσβάλλω,1,0,1,0,0,1,0,0,0,0
προσβεβλημένος,1,0,0,0,0,1,0,1,0,0
παραβάτης,1,0,1,1,0,1,0,1,0,0
αδίκημα,1,0,1,1,0,1,0,1,0,0
προσβλητικός,1,0,1,0,0,1,0,0,0,0
προσφορά,0,0,0,0,0,0,1,0,0,0
προσφέρεται,0,0,0,0,0,0,0,0,0,0
προσφορά,0,0,0,0,0,0,0,0,0,1
αυτοσχέδιος,0,0,0,0,0,1,0,0,0,0
γραφείο,0,0,0,0,0,0,0,0,0,0
αξιωματικός,0,0,0,0,0,0,1,0,0,1
γραφεία,0,0,0,0,0,0,0,0,0,0
επίσημος,0,0,0,0,0,0,0,0,0,1
ιερουργώ,0,0,0,0,0,0,0,0,0,0
πέλαγος,0,0,0,0,0,1,0,0,0,0
εκφόρτωση,0,0,0,0,0,0,0,0,0,0
αντισταθμίζεται,0,1,0,0,0,0,1,0,0,0
παρακλάδι,0,0,0,0,0,0,1,0,0,0
οφσάιντ,0,0,0,0,0,0,0,0,0,0
συχνά,0,0,0,0,0,0,0,0,0,0
πολλάκις,0,0,0,0,0,0,0,0,0,0
δράκοντας,0,0,1,1,0,1,0,0,0,0
λάδι,0,0,0,0,0,0,0,0,0,0
ελαιογραφίες,0,0,0,0,0,0,0,0,0,0
αλοιφή,0,0,0,0,0,0,0,0,0,0
οσφρητικός,0,1,0,0,0,1,0,0,0,0
ολιγαρχία,0,0,0,0,0,1,0,0,0,0
ελιά,0,0,0,0,0,0,0,0,0,0
ωμέγα,0,0,0,0,0,0,0,0,0,0
ομελέτα,0,0,0,0,0,0,0,0,0,0
οιωνός,0,1,0,1,0,1,0,0,0,0
δυσοίωνος,0,1,0,1,0,1,0,0,0,0
παράλειψη,0,0,0,0,0,0,0,0,0,0
παραλείπω,0,0,0,0,0,1,0,0,0,0
παραλείπεται,0,0,0,0,0,0,0,0,0,0
λεωφορείο,0,0,0,0,0,0,0,0,0,0
παντοδυναμία,0,0,0,1,0,1,1,0,0,0
παντοδύναμος,0,0,0,0,0,0,0,0,0,0
πανταχού παρών,0,0,0,0,0,0,0,0,0,0
παντογνόστης,0,0,0,0,0,0,1,0,0,1
ογκολόγος,0,0,0,0,0,0,0,0,0,0
ενότητα,0,0,0,0,0,0,0,0,0,0
βαρύς,1,0,0,0,0,1,0,1,0,0
εαυτός,0,0,0,0,0,0,0,0,0,0
σε εξέλιξη,0,1,0,0,0,0,0,0,0,0
κρεμμύδι,0,0,0,0,0,0,0,0,0,0
επίθεση,0,1,0,0,0,0,0,0,0,0
επίθεση,0,0,0,0,0,0,0,0,0,0
οντολογία,0,0,0,0,0,0,0,0,0,0
βάρος,0,0,0,0,0,1,0,0,0,0
προς τα εμπρός,0,0,0,0,0,0,0,0,0,0
όνυχας,0,0,0,0,0,0,0,0,0,0
λάσπη,0,0,1,0,0,1,0,0,0,0
στάζει,0,0,0,0,0,0,0,0,0,0
αδιαφάνεια,0,0,0,0,0,0,0,0,0,0
οπάλιο,0,0,0,0,0,0,0,0,0,0
αδιαφανής,0,0,0,0,0,1,0,0,0,0
άνοιξε,0,0,0,0,0,0,0,0,0,0
Άνοιξε,0,0,0,0,0,0,0,0,0,0
ανοιχτήρι,0,0,0,0,0,0,0,0,0,0
άνοιγμα,0,0,0,0,0,0,0,0,0,0
φανερά,0,0,0,0,0,0,0,0,0,0
ειλικρίνεια,0,0,0,0,0,0,1,0,0,0
ΛΥΡΙΚΗ ΣΚΗΝΗ,1,1,0,1,1,0,1,1,1,1
μελοδραματικός,0,0,0,0,0,1,0,0,0,0
λειτουργία,0,0,0,1,0,0,0,0,0,1
επιχειρήσεις,0,0,0,0,0,0,0,0,0,0
ενεργός,0,0,0,0,0,0,0,0,0,0
χειριστής,0,0,0,0,0,0,0,0,0,0
οφθαλμικός,0,0,0,0,0,0,0,0,0,0
οφθαλμολόγος,0,0,0,0,0,0,0,0,0,0
ναρκωτικός,0,0,0,0,0,1,0,0,0,0
γνώμη,0,0,0,0,0,0,0,0,0,0
δογματικός,1,0,0,0,0,1,0,0,0,0
όπιο,1,0,1,1,0,1,0,1,0,0
αντίπαλος,1,1,1,1,0,1,0,0,0,0
επίκαιρος,0,0,0,0,1,0,1,0,0,0
καιροσκοπία,0,0,0,0,0,0,0,0,0,0
ευκαιρία,0,1,0,0,0,0,1,0,0,0
εναντιώνομαι,0,0,0,0,0,1,0,0,0,0
αντίθετος,1,0,0,1,0,1,0,0,0,0
αντιτιθέμενος,0,0,0,0,0,0,0,0,0,0
απεναντι απο,0,0,0,0,0,0,0,0,0,0
αντίθετα,0,0,0,0,0,0,0,0,0,0
αντιπολίτευση,1,0,0,0,0,1,0,0,0,0
καταπιέζω,1,0,1,1,0,1,0,1,0,0
καταπίεση,1,0,1,1,0,1,0,1,0,0
καταπιεστικός,1,0,1,1,0,1,0,1,0,0
καταπιεστής,1,0,0,1,0,1,0,1,0,0
οπτικός,0,0,0,0,0,0,0,0,0,0
οπτικός,0,0,0,0,0,0,0,0,0,0
οπτική,0,0,0,0,0,0,0,0,0,0
αισιοδοξία,0,1,0,0,1,0,1,0,1,1
αισιόδοξος,0,0,0,0,0,0,1,0,0,1
επιλογή,0,0,0,0,0,0,1,0,0,0
προαιρετικός,0,0,0,0,0,0,1,0,0,0
προαιρετικά,0,0,0,0,0,0,0,0,0,0
επιλογές,0,0,0,0,0,0,0,0,0,0
